"auth.name","2014","2015","2016","2017","2018"
"Doncaster",NA,NA,NA,NA,NA
"Hertfordshire",NA,NA,NA,NA,NA
"Isles of Scilly",NA,NA,NA,NA,NA
"Kent",NA,NA,NA,NA,NA
"North East Derbyshire",844.444444444444,6000,3800,1050,NA
"Redcar & Cleveland",NA,NA,NA,NA,NA
"South Cambridgeshire",NA,NA,NA,NA,NA
"Suffolk",NA,NA,NA,NA,NA
"Worcestershire",136.708860759494,Inf,NA,NA,NA
"Total for London",47.0966954452777,44.3708153237069,40.7716737754067,40.2598091705985,37.5763547776808
"Total for rest of England",55.980728228237,53.3518381854933,52.8357389215092,52.3940789718312,52.8779982078285
"Total for all of England",52.3955084866292,49.7639527054874,47.9407415227141,47.4158781792305,46.4981499072539
