"auth.name","2013","2014","2015","2016","2017","change","change.4","prop.income"
"Tamworth",480,494,439,297,262,-11.7845117845118,-14.0462134646346,25.9405940594059
"Harlow",232,227,236,246,247,0.406504065040664,1.57860448885836,41.9354838709677
"North Kesteven",153,155,167,317,235,-25.8675078864353,11.3253599107729,64.9171270718232
"West Lindsey",411,483,187,149,228,53.0201342281879,-13.6975238868841,90.8366533864542
"Eastbourne",232,237,269,245,224,-8.57142857142857,-0.873446096364527,39.8576512455516
"Breckland",163,176,179,197,213,8.12182741116752,6.91730414701655,21300
"Forest of Dean",156,167,196,193,208,7.7720207253886,7.4569931823542,160
"Nottinghamshire",18,179,327,418,206,-50.7177033492823,83.9283516761551,18.4257602862254
"Vale of White Horse",565,536,478,308,205,-33.4415584415584,-22.3884506467891,44.7598253275109
"Blaby",169,181,195,194,204,5.15463917525774,4.81799925103035,99.0291262135922
"Staffordshire",1317,1377,314,256,199,-22.265625,-37.6528184925258,109.340659340659
"Eden",355,205,170,202,198,-1.98019801980197,-13.5810054226587,59.1044776119403
"Malvern Hills",468,396,396,216,190,-12.037037037037,-20.1772038222446,40.4255319148936
"Ryedale",282,270,247,263,189,-28.1368821292776,-9.51987873766288,22.6347305389222
"South Holland",220,205,204,197,188,-4.56852791878173,-3.85343075610158,76.4227642276423
"Tandridge",195,190,193,170,183,7.64705882352941,-1.57529549820669,171.028037383178
"Oadby & Wigston",157,158,171,119,179,50.4201680672269,3.33283498888084,688.461538461538
"Corby",19,0,0,0,178,NA,74.9510689400338,87.2549019607843
"Bracknell Forest",76,179,133,149,152,2.01342281879195,18.9207115002721,185.365853658537
"Daventry",169,169,166,141,148,4.9645390070922,-3.26274657372787,1057.14285714286
"Selby",135,153,158,130,147,13.0769230769231,2.15176892741025,47.8827361563518
"Purbeck",193,194,197,146,144,-1.36986301369863,-7.06029369002539,44.8598130841121
"Pendle",178,141,150,125,142,13.6,-5.49232361240167,525.925925925926
"Richmondshire",127,160,143,131,141,7.63358778625954,2.64879320268123,33.3333333333333
"Ashfield",130,146,147,122,139,13.9344262295082,1.68756830124013,85.2760736196319
"South Ribble",151,147,120,142,119,-16.1971830985916,-5.78012938372462,70
"North Warwickshire",80,82,85,113,105,-7.07964601769912,7.03475714640363,807.692307692308
"Hyndburn",166,142,81,108,103,-4.62962962962963,-11.2471548423213,5150
"Redditch",180,147,74,107,100,-6.54205607476635,-13.6659978629549,188.679245283019
"South Staffordshire",173,178,96,99,97,-2.02020202020202,-13.4670702721046,461.904761904762
"Mid Suffolk",381,252,209,209,93,-55.5023923444976,-29.7106554999104,16.2587412587413
"Norfolk",308,502,422,72,92,27.7777777777778,-26.07194544694,78.6324786324786
"Halton",58,78,71,73,81,10.958904109589,8.70868850912989,1012.5
"South Derbyshire",81,75,85,74,76,2.70270270270269,-1.58027587542702,NA
"Rossendale",60,57,0,0,67,NA,2.79710593898825,NA
"East Northamptonshire",74,75,63,49,51,4.08163265306123,-8.88610467793125,5100
"South Northamptonshire",7,10,15,26,43,65.3846153846154,57.4318518003333,NA
"North East Derbyshire",76,76,60,38,42,10.5263157894737,-13.7798201303762,1050
"Broadland",19,23,24,28,29,3.57142857142858,11.1504177339287,2900
"Plymouth",22,22,17,10,25,150,3.24744944927464,2.82805429864253
"Bolsover",0,0,0,0,0,0,0,NA
"Doncaster",0,0,0,0,0,0,0,NA
"Hertfordshire",0,0,0,0,0,0,0,NA
"Isles of Scilly",0,0,0,NA,0,NA,0,NA
"Kent",0,0,0,0,0,0,0,NA
"Redcar & Cleveland",1,0,0,0,0,0,-100,NA
"South Cambridgeshire",58,0,0,0,0,0,-100,NA
"Suffolk",0,0,0,0,0,0,0,NA
"Worcestershire",102,108,8,0,0,0,-100,NA
"Copeland",162,191,180.562,635.959,NA,NA,NA,NA
"Total for London",268.68,273.953,264.533167197667,260.517928282065,273.756507808512,5.08163857042247,0.469045924366185,0.0402598091705985
"Total for rest of England",479.898,481.268,478.117919119698,494.443964353412,512.126278100868,3.57620175838929,1.63821522665373,0.0523940789718312
"Total for all of England",748.578,755.221,742.651086317365,754.961892635477,785.882785909381,4.0956892759133,1.22322714566938,0.0474158781792305
